"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","Units","comment","TtlAromatic","TPAH_adj","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",104421,1,"GERG","NP055","",NA,NA,0.917,5.121,"TISSUE","6235","",NA,13.47,12.2,606.93,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","SCLA","26-Apr-90",1990,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",104422,1,"GERG","NP055","",NA,NA,0.933,5.274,"TISSUE","6235","",NA,17.39,14.66,737.1,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","PCLA","26-Apr-90",1990,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",104423,1,"GERG","NP055","",NA,NA,0.94,5.082,"TISSUE","6235","",NA,17.93,15.56,620.8,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","SCLA","26-Apr-90",1990,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",104425,1,"GERG","NP102","",NA,NA,10.05,12.123,"SEDIMENT","6234","",NA,150.46,140.45,508,"","FSHSHL13","FS13","T1","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104426,1,"GERG","NP102","",NA,NA,10.086,11.852,"SEDIMENT","6234","",NA,103.54,97.07,272.3,"","FSHSHL13","FS13","T1","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104427,1,"GERG","NP102","",NA,NA,10.017,12.632,"SEDIMENT","6234","",NA,37.41,34.22,251.6,"","FSHSHL13","FS13","T1","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104428,1,"GERG","NP103","",NA,NA,10.045,13.723,"SEDIMENT","6234","",NA,62.36,45.23,1500.1,"","FSHSHL13","FS13","T2","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104429,1,"GERG","NP103","",NA,NA,10.025,13.752,"SEDIMENT","6234","",NA,95.58,67.03,2273.8,"","FSHSHL13","FS13","T2","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104430,1,"GERG","NP103","",NA,NA,10.036,13.188,"SEDIMENT","6234","",NA,50.68,38.35,1638.8,"","FSHSHL13","FS13","T2","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104431,1,"GERG","NP103","",NA,NA,10.021,13.344,"SEDIMENT","6234","",NA,75.36,50.9,1764.5,"","FSHSHL13","FS13","T3","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104432,1,"GERG","NP103","",NA,NA,10.071,13.591,"SEDIMENT","6234","",NA,25.72,20.29,806.7,"","FSHSHL13","FS13","T3","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104433,1,"GERG","NP103","",NA,NA,10.078,15.019,"SEDIMENT","6234","",NA,39.24,30,892.8,"","FSHSHL13","FS13","T3","SPOO","sediment","","","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104434,1,"GERG","NP055","",NA,NA,0.217,1.324,"TISSUE","6235","",NA,39.24,35.4,1491.83,"","FSHSHL13","FS13","T1-REP","RAKE","tissue","WHOLE","PCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104435,1,"GERG","NP055","",NA,NA,0.304,1.745,"TISSUE","6235","",NA,31.59,28.08,859.01,"","FSHSHL13","FS13","T1-REP","RAKE","tissue","WHOLE","SCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104436,1,"GERG","NP055","",NA,NA,0.492,3.371,"TISSUE","6235","",NA,18.5,16.08,1143.22,"","FSHSHL13","FS13","T1","RAKE","tissue","WHOLE","PCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104437,1,"GERG","NP055","",NA,NA,0.365,1.874,"TISSUE","6235","",NA,28.64,25.29,958.43,"","FSHSHL13","FS13","T1","RAKE","tissue","WHOLE","SCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104438,1,"GERG","NP055","",NA,NA,0.455,3.369,"TISSUE","6235","",NA,1103.46,1073.22,1520.84,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","PCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104439,1,"GERG","NP055","",NA,NA,0.934,5.16,"TISSUE","6235","",NA,629.87,613.24,810.51,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","SCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104440,1,"GERG","NP055","",NA,NA,0.2,1.837,"TISSUE","6235","",NA,710.97,697.01,887.89,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","PCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104441,1,"GERG","NP055","",NA,NA,0.556,3.453,"TISSUE","6235","",NA,261.19,255.22,1142.95,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","SCLA","27-Apr-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104443,1,"GERG","NP103","",NA,NA,10.025,18.462,"SEDIMENT","6234","",NA,18.9,16.74,1017.9,"","FSHSHL13","FS13","T1","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104444,1,"GERG","NP103","",NA,NA,10.042,22.316,"SEDIMENT","6234","",NA,20.21,18.51,596.5,"","FSHSHL13","FS13","T1","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104445,1,"GERG","NP103","",NA,NA,10.014,18.613,"SEDIMENT","6234","",NA,17.37,15.65,920.9,"","FSHSHL13","FS13","T1","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104446,1,"GERG","NP103","",NA,NA,10.048,11.563,"SEDIMENT","6234","",NA,38.97,36.35,1162.7,"","FSHSHL13","FS13","T2","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104447,1,"GERG","NP103","",NA,NA,10.062,14.519,"SEDIMENT","6234","",NA,49.83,46,990.7,"","FSHSHL13","FS13","T2","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104448,1,"GERG","NP103","",NA,NA,10.056,14.942,"SEDIMENT","6234","",NA,562.46,556.19,2469,"","FSHSHL13","FS13","T2","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104449,1,"GERG","NP103","",NA,NA,10.058,13.199,"SEDIMENT","6234","",NA,388.24,384.78,1581.3,"","FSHSHL13","FS13","T3","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104450,1,"GERG","NP103","",NA,NA,10.015,13.178,"SEDIMENT","6234","",NA,52.83,50.83,1546,"","FSHSHL13","FS13","T3","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104501,1,"GERG","NP103","",NA,NA,10.013,12.691,"SEDIMENT","6234","",NA,88.05,83.85,1505.4,"","FSHSHL13","FS13","T3","SPOO","sediment","","","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104502,1,"GERG","NP070","",NA,NA,0.538,5.032,"TISSUE","6244","",NA,12.57,11.12,794.7,"","FSHSHL13","FS13","T1-REP","RAKE","tissue","WHOLE","PCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104503,1,"GERG","NP070","",NA,NA,0.795,5.001,"TISSUE","6244","",NA,22.72,20.35,1362.3,"","FSHSHL13","FS13","T1","RAKE","tissue","WHOLE","PCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104504,1,"GERG","NP070","",NA,NA,0.642,3.799,"TISSUE","6244","",NA,25.66,22.8,1172.6,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","PCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104505,1,"GERG","NP070","",NA,NA,1.017,5.058,"TISSUE","6244","",NA,19.96,17.9,841.9,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","SCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104506,1,"GERG","NP070","",NA,NA,0.717,5.049,"TISSUE","6244","",NA,204.42,202.29,1121,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","PCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104507,1,"GERG","NP070","",NA,NA,0.33,1.643,"TISSUE","6244","",NA,50.67,47.21,1076.3,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","SCLA","28-Apr-90",1990,"CHENI","TROWBRIDGE","ADF&G",60.381,-148.004,"ENV","GOOD"
"EVOSTC",104509,1,"GERG","NP100","",NA,NA,10.02,17.579,"SEDIMENT","6231","",NA,38.2,35.53,955.5,"","FSHSHL13","FS13","T1","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104510,1,"GERG","NP100","",NA,NA,10.06,16.546,"SEDIMENT","6231","",NA,53.98,50.18,1303.4,"","FSHSHL13","FS13","T1","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104511,1,"GERG","NP100","",NA,NA,10.085,14.919,"SEDIMENT","6231","",NA,46.57,42.81,1158.5,"","FSHSHL13","FS13","T1","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104512,1,"GERG","NP100","",NA,NA,10.039,32.915,"SEDIMENT","6231","",NA,21.45,19.12,830.6,"","FSHSHL13","FS13","T2","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104513,1,"GERG","NP100","",NA,NA,10.092,23.69,"SEDIMENT","6231","",NA,39.03,35.94,1059.1,"","FSHSHL13","FS13","T2","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104514,1,"GERG","NP100","",NA,NA,10.031,16.887,"SEDIMENT","6231","",NA,58.83,54.71,2228.3,"","FSHSHL13","FS13","T2","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104515,1,"GERG","NP100","",NA,NA,10.097,15.976,"SEDIMENT","6231","",NA,58.21,53.17,1142.3,"","FSHSHL13","FS13","T3","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104516,1,"GERG","NP100","",NA,NA,10.016,22.062,"SEDIMENT","6231","",NA,65.31,60.27,1472.5,"","FSHSHL13","FS13","T3","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104517,1,"GERG","NP100","",NA,NA,10.071,16.813,"SEDIMENT","6231","",NA,59.01,54.5,1477.3,"","FSHSHL13","FS13","T3","SPOO","sediment","","","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104518,1,"GERG","NP055","",NA,NA,0.712,5.232,"TISSUE","6235","",NA,11,10.15,574.03,"","FSHSHL13","FS13","T1-REP","RAKE","tissue","WHOLE","PCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104519,1,"GERG","NP055","",NA,NA,0.098,0.626,"TISSUE","6235","",NA,73.35,67.48,1063.71,"","FSHSHL13","FS13","T1-REP","RAKE","tissue","WHOLE","SCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104520,1,"GERG","NP055","",NA,NA,0.741,5.078,"TISSUE","6235","",NA,820.93,753.34,599.12,"","FSHSHL13","FS13","T1","RAKE","tissue","WHOLE","PCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104521,1,"GERG","NP055","",NA,NA,0.484,2.532,"TISSUE","6235","",NA,22.65,20.82,1025.47,"","FSHSHL13","FS13","T1","RAKE","tissue","WHOLE","SCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104522,1,"GERG","NP055","",NA,NA,0.69,5.15,"TISSUE","6235","",NA,10.76,9.49,425.46,"","FSHSHL13","FS13","T2","RAKE","tissue","WHOLE","PCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104523,1,"GERG","NP055","",NA,NA,0.742,5.119,"TISSUE","6235","",NA,12.48,11.27,611.22,"","FSHSHL13","FS13","T3","RAKE","tissue","WHOLE","PCLA","29-Apr-90",1990,"PELLC","TROWBRIDGE","ADF&G",60.86,-147.659,"ENV","GOOD"
"EVOSTC",104601,1,"GERG","DA17","",NA,NA,1.05,5.09,"TISSUE","6475","",NA,22.16,20.53,803,"-3","FSHSHL13","FS13","M3","RAKE","tissue","WHOLE","PCLA","9-May-90",1990,"GIBBO","TROWBRIDGE","ADF&G",60.271,-147.435,"ENV","GOOD"
"EVOSTC",104605,1,"GERG","NP242","",NA,NA,0.35,2.02,"TISSUE","6715","",NA,61.22,59.32,736.8,"-1.5","FSHSHL13","FS13","M5","RAKE","tissue","WHOLE","PCLA","9-May-90",1990,"GIBBO","TROWBRIDGE","ADF&G",60.271,-147.435,"ENV","GOOD"
"EVOSTC",104607,1,"GERG","DA17","",NA,NA,0.85,5.11,"TISSUE","6475","",NA,35.55,32.87,620.1,"-1.5","FSHSHL13","FS13","M7","RAKE","tissue","WHOLE","PCLA","10-May-90",1990,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",104611,1,"GERG","NP242","",NA,NA,0.36,2.17,"TISSUE","6715","",NA,115.23,111.89,652.8,"-3","FSHSHL13","FS13","M11","RAKE","tissue","WHOLE","PCLA","10-May-90",1990,"HELLH","TROWBRIDGE","ADF&G",60.702,-146.382,"ENV","GOOD"
"EVOSTC",104613,1,"GERG","NP242","",NA,NA,0.36,2.02,"TISSUE","6715","",NA,76.41,71.64,1650.8,"-1.5","FSHSHL13","FS13","M15","RAKE","tissue","WHOLE","PCLA","22-May-90",1990,"HORSB","TROWBRIDGE","ADF&G",60.016,-147.958,"ENV","GOOD"
"EVOSTC",104614,1,"GERG","DA17","",NA,NA,1.08,5.1,"TISSUE","6475","",NA,57.21,54.98,2132.9,"-1.5","FSHSHL13","FS13","M19","RAKE","tissue","WHOLE","PCLA","22-May-90",1990,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",104619,1,"GERG","NP242","",NA,NA,0.37,2.18,"TISSUE","6715","",NA,86.85,82.6,1563.6,"-3","FSHSHL13","FS13","M24","RAKE","tissue","WHOLE","PCLA","22-May-90",1990,"WILSB","TROWBRIDGE","ADF&G",60.034,-147.929,"ENV","GOOD"
"EVOSTC",104620,1,"GERG","DA17","",NA,NA,1,5.04,"TISSUE","6475","",NA,47.28,45.45,832.9,"-1.5","FSHSHL13","FS13","M25","RAKE","tissue","WHOLE","PCLA","23-May-90",1990,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",104624,1,"GERG","NP242","",NA,NA,0.3,2.05,"TISSUE","6715","",NA,116.32,110.53,577.9,"-3","FSHSHL13","FS13","M29","RAKE","tissue","WHOLE","PCLA","23-May-90",1990,"SIMPB","TROWBRIDGE","ADF&G",60.635,-145.885,"ENV","GOOD"
"EVOSTC",104626,1,"GERG","DA17","",NA,NA,1,5.14,"TISSUE","6475","",NA,26.96,24.85,928.3,"-1.5","FSHSHL13","FS13","M31","RAKE","tissue","WHOLE","PCLA","24-May-90",1990,"DOUBB","TROWBRIDGE","ADF&G",60.459,-146.469,"ENV","GOOD"
"EVOSTC",104630,1,"GERG","NP242","",NA,NA,0.35,3.34,"TISSUE","6715","",NA,51.57,47.79,559.6,"-3","FSHSHL13","FS13","M35","RAKE","tissue","WHOLE","PCLA","24-May-90",1990,"DOUBB","TROWBRIDGE","ADF&G",60.459,-146.469,"ENV","GOOD"
"EVOSTC",104701,1,"GERG","DA17","",NA,NA,0.82,5.09,"TISSUE","6475","",NA,30.95,28.09,259.4,"0","FSHSHL13","FS13","T-1","RAKE","tissue","WHOLE","PCLA","20-Jun-90",1990,"SELDB","TROWBRIDGE","NMFS ABL",59.423,-151.708,"ENV","GOOD"
"EVOSTC",104726,1,"GERG","DA17","",NA,NA,0.85,4.86,"TISSUE","6475","",NA,218.18,213.34,701.3,"","FSHSHL13","FS13","T-1","RAKE","tissue","WHOLE","PCLA","21-Jun-90",1990,"TONSB","TROWBRIDGE","NMFS ABL",59.299,-150.915,"ENV","GOOD"
"EVOSTC",104729,1,"GERG","DA17","",NA,NA,0.96,5.06,"TISSUE","6475","",NA,150.59,147.35,585,"","FSHSHL13","FS13","T-2","RAKE","tissue","WHOLE","SCLA","21-Jun-90",1990,"TONSB","TROWBRIDGE","NMFS ABL",59.299,-150.915,"ENV","GOOD"
"EVOSTC",104734,1,"GERG","DA17","",NA,NA,0.81,5.16,"TISSUE","6475","",NA,33.9,31.05,565,"","FSHSHL13","FS13","T-2","RAKE","tissue","WHOLE","PCLA","22-Jun-90",1990,"PDICK","TROWBRIDGE","NMFS ABL",59.311,-151.304,"ENV","GOOD"
"EVOSTC",104807,1,"GERG","DA17","",NA,NA,0.77,5.04,"TISSUE","6475","",NA,31.66,27.98,535,"","FSHSHL13","FS13","T-1-ER","RAKE","tissue","WHOLE","PCLA","23-Jun-90",1990,"WINDB","TROWBRIDGE","NMFS ABL",59.23,-151.55,"ENV","GOOD"
"EVOSTC",104808,1,"GERG","DA17","",NA,NA,0.83,5.11,"TISSUE","6475","",NA,44.12,41.02,464,"","FSHSHL13","FS13","T-1","RAKE","tissue","WHOLE","PCLA","23-Jun-90",1990,"WINDB","TROWBRIDGE","NMFS ABL",59.23,-151.55,"ENV","GOOD"
"EVOSTC",104821,1,"GERG","DA17","",NA,NA,0.98,5.04,"TISSUE","6475","",NA,31.4,28.99,319.1,"","FSHSHL13","FS13","T-1-ER","RAKE","tissue","WHOLE","PCLA","24-Jun-90",1990,"TUTKB","TROWBRIDGE","NMFS ABL",59.438,-151.398,"ENV","GOOD"
"EVOSTC",104824,1,"GERG","DA17","",NA,NA,1.14,5.13,"TISSUE","6475","",NA,31.53,28.24,246.6,"","FSHSHL13","FS13","T-1","RAKE","tissue","WHOLE","SCLA","24-Jun-90",1990,"TUTKB","TROWBRIDGE","NMFS ABL",59.438,-151.398,"ENV","GOOD"
"EVOSTC",104841,1,"GERG","DA17","",NA,NA,0.94,5.11,"TISSUE","6475","",NA,38.55,36.37,326.9,"","FSHSHL13","FS13","T-1","RAKE","tissue","WHOLE","PCLA","25-Jun-90",1990,"JAKAB","TROWBRIDGE","NMFS ABL",59.47,-151.536,"ENV","GOOD"
"EVOSTC",104843,1,"GERG","DA17","",NA,NA,1.04,5.02,"TISSUE","6475","",NA,31.54,29.38,371.5,"","FSHSHL13","FS13","T-2","RAKE","tissue","WHOLE","SCLA","25-Jun-90",1990,"JAKAB","TROWBRIDGE","NMFS ABL",59.47,-151.536,"ENV","GOOD"
"EVOSTC",104911,1,"GERG","NP206","",NA,NA,0.44,2.04,"TISSUE","6665","",NA,106.71,101.09,154.1,"","FSHSHL13","FS13","ENV REP T-1","RAKE","tissue","WHOLE","PCLA","21-Jul-90",1990,"KUPRS","TROWBRIDGE","ADF&G",57.961,-153.129,"ENV","GOOD"
"EVOSTC",104912,1,"GERG","NP206","",NA,NA,1.1,4.92,"TISSUE","6665","",NA,87.12,83.1,123,"","FSHSHL13","FS13","ENV REP T-1","RAKE","tissue","WHOLE","SCLA","21-Jul-90",1990,"KUPRS","TROWBRIDGE","ADF&G",57.961,-153.129,"ENV","GOOD"
