Sin,depth,Project,FundingSource,projectCode,invest,CollectMethod,matrix,SubMatrix,species,DateCollected,Year,location,sampler,agency,LAT,LONG,SampleType,QCERROR,comment
212733,100,AIRWAT2,EVOSTC,AW02,11-S-062,GRAB,SEDIMENT,,,23-Jun-91,1991,MOOSL,FREESE,NMFS ABL,60.193,-147.428,ENV,GOOD,
212734,100,AIRWAT2,EVOSTC,AW02,11-S-063,GRAB,SEDIMENT,,,23-Jun-91,1991,MOOSL,FREESE,NMFS ABL,60.193,-147.428,ENV,GOOD,
212735,0,AIRWAT2,EVOSTC,AW02,12-S-011,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.734,ENV,GOOD,
212736,0,AIRWAT2,EVOSTC,AW02,12-S-012,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.734,ENV,GOOD,
212737,0,AIRWAT2,EVOSTC,AW02,12-S-013,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.734,ENV,GOOD,
212738,3,AIRWAT2,EVOSTC,AW02,12-S-021,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.718,ENV,GOOD,
212739,3,AIRWAT2,EVOSTC,AW02,12-S-022,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.718,ENV,GOOD,
212740,3,AIRWAT2,EVOSTC,AW02,12-S-023,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.237,-147.718,ENV,GOOD,
212741,6,AIRWAT2,EVOSTC,AW02,12-B-030,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.718,ENV,GOOD,
212742,6,AIRWAT2,EVOSTC,AW02,12-S-031,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.718,ENV,GOOD,
212743,6,AIRWAT2,EVOSTC,AW02,12-S-032,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.718,ENV,GOOD,
212744,6,AIRWAT2,EVOSTC,AW02,12-S-033,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.718,ENV,GOOD,
212745,20,AIRWAT2,EVOSTC,AW02,12-S-041,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.727,ENV,GOOD,
212746,20,AIRWAT2,EVOSTC,AW02,12-S-042,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.727,ENV,GOOD,
212747,20,AIRWAT2,EVOSTC,AW02,12-S-043,HAND,SEDIMENT,,,21-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.234,-147.727,ENV,GOOD,
212748,40,AIRWAT2,EVOSTC,AW02,12-S-051,HAND,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.248,-147.723,ENV,BIAS,
212749,40,AIRWAT2,EVOSTC,AW02,12-S-052,HAND,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.248,-147.723,ENV,GOOD,
212750,40,AIRWAT2,EVOSTC,AW02,12-S-053,HAND,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.248,-147.723,ENV,BIAS,
212801,100,AIRWAT2,EVOSTC,AW02,12-B-060,HAND,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.253,-147.72,ENV,GOOD,
212802,100,AIRWAT2,EVOSTC,AW02,12-S-061,GRAB,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.253,-147.72,ENV,GOOD,
212803,100,AIRWAT2,EVOSTC,AW02,12-S-062,GRAB,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.253,-147.72,ENV,GOOD,
212804,100,AIRWAT2,EVOSTC,AW02,12-S-063,GRAB,SEDIMENT,,,22-Jun-91,1991,SNUGH,FREESE,NMFS ABL,60.253,-147.72,ENV,BIAS,
212805,0,AIRWAT2,EVOSTC,AW02,13-S-011,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.368,-147.712,ENV,GOOD,
212806,0,AIRWAT2,EVOSTC,AW02,13-S-012,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.368,-147.712,ENV,GOOD,
212807,0,AIRWAT2,EVOSTC,AW02,13-S-013,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.368,-147.712,ENV,GOOD,
212808,3,AIRWAT2,EVOSTC,AW02,13-S-021,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.385,-147.746,ENV,GOOD,
212809,3,AIRWAT2,EVOSTC,AW02,13-S-022,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.385,-147.746,ENV,GOOD,
212810,3,AIRWAT2,EVOSTC,AW02,13-S-023,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.385,-147.746,ENV,BIAS,
212811,6,AIRWAT2,EVOSTC,AW02,13-S-031,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.386,-147.742,ENV,BIAS,
212812,6,AIRWAT2,EVOSTC,AW02,13-S-032,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.386,-147.742,ENV,BIAS,
212813,6,AIRWAT2,EVOSTC,AW02,13-S-033,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.386,-147.742,ENV,GOOD,
212814,20,AIRWAT2,EVOSTC,AW02,13-B-040,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.384,-147.736,ENV,GOOD,
212815,20,AIRWAT2,EVOSTC,AW02,13-S-041,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.384,-147.736,ENV,GOOD,
212816,20,AIRWAT2,EVOSTC,AW02,13-S-042,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.384,-147.736,ENV,GOOD,
212817,20,AIRWAT2,EVOSTC,AW02,13-S-043,HAND,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.384,-147.736,ENV,GOOD,
212818,40,AIRWAT2,EVOSTC,AW02,13-B-050,HAND,FBLANK,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.38,-147.7,ENV,BIAS,
212819,40,AIRWAT2,EVOSTC,AW02,13-S-051,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.38,-147.7,ENV,BIAS,
212820,40,AIRWAT2,EVOSTC,AW02,13-S-052,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.38,-147.7,ENV,GOOD,
212821,40,AIRWAT2,EVOSTC,AW02,13-S-053,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.38,-147.7,ENV,BIAS,
212822,100,AIRWAT2,EVOSTC,AW02,13-S-061,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.398,-147.688,ENV,GOOD,
212823,100,AIRWAT2,EVOSTC,AW02,13-S-062,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.398,-147.688,ENV,GOOD,
212824,100,AIRWAT2,EVOSTC,AW02,13-S-063,GRAB,SEDIMENT,,,22-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.398,-147.688,ENV,GOOD,
212825,140,AIRWAT2,EVOSTC,AW02,13-S-071,GRAB,SEDIMENT,,,23-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.415,-147.585,ENV,GOOD,
212826,140,AIRWAT2,EVOSTC,AW02,13-S-072,GRAB,SEDIMENT,,,23-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.415,-147.585,ENV,GOOD,
212827,140,AIRWAT2,EVOSTC,AW02,13-S-073,GRAB,SEDIMENT,,,23-Jun-91,1991,BOISL,FREESE,NMFS ABL,60.415,-147.585,ENV,GOOD,
212829,0,AIRWAT2,EVOSTC,AW02,14-S-011,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.334,-147.134,ENV,GOOD,
212831,0,AIRWAT2,EVOSTC,AW02,14-S-013,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.334,-147.134,ENV,GOOD,
212832,3,AIRWAT2,EVOSTC,AW02,14-S-021,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.339,-147.134,ENV,GOOD,
212834,3,AIRWAT2,EVOSTC,AW02,14-S-023,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.339,-147.134,ENV,GOOD,
212835,6,AIRWAT2,EVOSTC,AW02,14-S-031,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.334,-147.118,ENV,GOOD,
212837,6,AIRWAT2,EVOSTC,AW02,14-S-033,HAND,SEDIMENT,,,24-Jun-91,1991,ROCKB,FREESE,NMFS ABL,60.334,-147.118,ENV,GOOD,
212901,0,AIRWAT2,EVOSTC,AW02,15-S-011,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.281,-147.033,ENV,GOOD,
212902,0,AIRWAT2,EVOSTC,AW02,15-S-012,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.281,-147.033,ENV,GOOD,
212903,0,AIRWAT2,EVOSTC,AW02,15-S-013,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.281,-147.033,ENV,GOOD,
212905,3,AIRWAT2,EVOSTC,AW02,15-S-021,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,GOOD,
212906,3,AIRWAT2,EVOSTC,AW02,15-S-022,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,BIAS,
212907,3,AIRWAT2,EVOSTC,AW02,15-S-023,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,GOOD,
212908,6,AIRWAT2,EVOSTC,AW02,15-S-031,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,GOOD,
212909,6,AIRWAT2,EVOSTC,AW02,15-S-032,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,GOOD,
212910,6,AIRWAT2,EVOSTC,AW02,15-S-033,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.285,-147.03,ENV,GOOD,
212911,20,AIRWAT2,EVOSTC,AW02,15-S-041,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.286,-147.033,ENV,GOOD,
212912,20,AIRWAT2,EVOSTC,AW02,15-S-042,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.286,-147.033,ENV,GOOD,
212913,20,AIRWAT2,EVOSTC,AW02,15-S-043,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.286,-147.033,ENV,BIAS,
212914,40,AIRWAT2,EVOSTC,AW02,15-B-050,HAND,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.268,-147.089,ENV,BIAS,
212915,40,AIRWAT2,EVOSTC,AW02,15-S-051,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.268,-147.089,ENV,GOOD,
212916,40,AIRWAT2,EVOSTC,AW02,15-S-052,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.268,-147.089,ENV,GOOD,
212917,40,AIRWAT2,EVOSTC,AW02,15-S-053,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.268,-147.089,ENV,GOOD,
212918,100,AIRWAT2,EVOSTC,AW02,15-S-061,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.318,-147.001,ENV,GOOD,
212919,100,AIRWAT2,EVOSTC,AW02,15-S-062,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.318,-147.001,ENV,BIAS,
212920,100,AIRWAT2,EVOSTC,AW02,15-S-063,GRAB,SEDIMENT,,,25-Jun-91,1991,ZAIKB,FREESE,NMFS ABL,60.318,-147.001,ENV,GOOD,
212922,0,AIRWAT2,EVOSTC,AW02,16-S-011,HAND,SEDIMENT,,,24-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.741,-146.218,ENV,GOOD,
212923,0,AIRWAT2,EVOSTC,AW02,16-S-012,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.741,-146.218,ENV,GOOD,
212924,0,AIRWAT2,EVOSTC,AW02,16-S-013,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.741,-146.218,ENV,GOOD,
212925,3,AIRWAT2,EVOSTC,AW02,16-S-021,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.74,-146.209,ENV,GOOD,
212926,3,AIRWAT2,EVOSTC,AW02,16-S-022,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.74,-146.209,ENV,GOOD,
212927,3,AIRWAT2,EVOSTC,AW02,16-S-023,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.74,-146.209,ENV,GOOD,
212929,6,AIRWAT2,EVOSTC,AW02,16-S-031,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.739,-146.208,ENV,BIAS,
212930,6,AIRWAT2,EVOSTC,AW02,16-S-032,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.739,-146.208,ENV,BIAS,
212931,6,AIRWAT2,EVOSTC,AW02,16-S-033,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.739,-146.208,ENV,GOOD,
212932,20,AIRWAT2,EVOSTC,AW02,16-S-041,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.742,-146.212,ENV,BIAS,
212933,20,AIRWAT2,EVOSTC,AW02,16-S-042,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.742,-146.212,ENV,BIAS,
212934,20,AIRWAT2,EVOSTC,AW02,16-S-043,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.742,-146.212,ENV,GOOD,
212935,40,AIRWAT2,EVOSTC,AW02,16-S-051,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.723,-146.21,ENV,GOOD,
212936,40,AIRWAT2,EVOSTC,AW02,16-S-052,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.723,-146.21,ENV,GOOD,
212937,40,AIRWAT2,EVOSTC,AW02,16-S-053,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.723,-146.21,ENV,GOOD,
212938,100,AIRWAT2,EVOSTC,AW02,16-B-060,HAND,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.71,-146.22,ENV,GOOD,
212939,100,AIRWAT2,EVOSTC,AW02,16-S-061,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.71,-146.22,ENV,GOOD,
212940,100,AIRWAT2,EVOSTC,AW02,16-S-062,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.71,-146.22,ENV,GOOD,
212941,100,AIRWAT2,EVOSTC,AW02,16-S-063,GRAB,SEDIMENT,,,25-Jun-91,1991,OLSEN,FREESE,NMFS ABL,60.71,-146.22,ENV,GOOD,
213001,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.747,-146.218,ENV,BIAS,
213002,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.747,-146.218,ENV,GOOD,
213003,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.747,-146.218,ENV,GOOD,
213004,6,AIRWAT2,EVOSTC,AW02,9(3)-B-030,HAND,FBLANK,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.745,-146.215,ENV,GOOD,
213005,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.745,-146.215,ENV,GOOD,
213006,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.745,-146.215,ENV,GOOD,
213007,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,05-Sep-91,1991,OLSEN,FREESE,NMFS ABL,60.745,-146.215,ENV,GOOD,
213009,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.443,-147.786,ENV,GOOD,
213010,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.443,-147.786,ENV,GOOD,
213011,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.443,-147.786,ENV,GOOD,
213012,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.445,-147.786,ENV,GOOD,
213013,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.445,-147.786,ENV,GOOD,
213014,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,05-Sep-91,1991,HERRB,FREESE,NMFS ABL,60.445,-147.786,ENV,GOOD,
213015,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,06-Sep-91,1991,ESHAB,FREESE,NMFS ABL,60.449,-147.974,ENV,GOOD,
213016,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,06-Sep-91,1991,ESHAB,FREESE,NMFS ABL,60.449,-147.974,ENV,GOOD,
213018,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,06-Sep-91,1991,ESHAB,FREESE,NMFS ABL,60.449,-147.974,ENV,GOOD,
213019,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,06-Sep-91,1991,ESHAB,FREESE,NMFS ABL,60.449,-147.974,ENV,GOOD,
213021,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,BIAS,
213022,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,GOOD,
213023,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,GOOD,
213024,6,AIRWAT2,EVOSTC,AW02,9(3)-S-030,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,GOOD,
213025,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,BIAS,
213026,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,BIAS,
213027,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,06-Sep-91,1991,PADDB,FREESE,NMFS ABL,60.417,-148.096,ENV,GOOD,
213028,0,AIRWAT2,EVOSTC,AW02,9(3)-B-010,HAND,FBLANK,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,GOOD,
213029,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,BIAS,
213031,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,GOOD,
213032,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,BIAS,
213033,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,BIAS,
213034,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,06-Sep-91,1991,EWANB,FREESE,NMFS ABL,60.403,-148.157,ENV,GOOD,
213035,0,AIRWAT2,EVOSTC,AW02,9(3)-S-010,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,GOOD,
213036,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,GOOD,
213037,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,GOOD,
213038,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,BIAS,
213039,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,GOOD,
213040,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,BIAS,
213041,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,08-Sep-91,1991,IKTUB,FREESE,NMFS ABL,60.1,-147.995,ENV,GOOD,
213042,0,AIRWAT2,EVOSTC,AW02,9(3)-B-010,HAND,FBLANK,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.767,ENV,GOOD,
213043,0,AIRWAT2,EVOSTC,AW02,9(3)-S-011,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.767,ENV,GOOD,
213044,0,AIRWAT2,EVOSTC,AW02,9(3)-S-012,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.767,ENV,GOOD,
213045,0,AIRWAT2,EVOSTC,AW02,9(3)-S-013,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.767,ENV,BIAS,
213046,6,AIRWAT2,EVOSTC,AW02,9(3)-S-031,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.768,ENV,BIAS,
213047,6,AIRWAT2,EVOSTC,AW02,9(3)-S-032,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.768,ENV,BIAS,
213048,6,AIRWAT2,EVOSTC,AW02,9(3)-S-033,HAND,SEDIMENT,,,07-Sep-91,1991,SNUGH,FREESE,NMFS ABL,60.257,-147.768,ENV,GOOD,
213049,0,AIRWAT2,EVOSTC,AW02,9(3)-B-010,HAND,FBLANK,,,07-Sep-91,1991,SLEEB,FREESE,NMFS ABL,60.068,-147.768,ENV,GOOD,
